ROUTE_NAME,ROUTE,DAY,DIR,STOP,STOPNAME,DAY_ON,DAY_OFF,DAY_TOT,CMLTV_LOAD,LAT,LONG
7,7,Weekday,Northbound,5,SHATTUCK AV & CEDAR ST,3.69120879120879,3.7217032967033,7.41291208791209,165.294368131868,37.8783293315217,-122.268999736085
7,7,Weekday,Northbound,6,SHATTUCK AV & VINE ST,6.79491758241758,12.3131868131868,19.1081043956044,159.776098901099,37.8801159280339,-122.269208842989
7,7,Weekday,Northbound,7,SHATTUCK PL & ROSE ST,7.9918956043956,8.27403846153846,16.2659340659341,159.493956043956,37.8818481933827,-122.270123054467
7,7,Weekday,Northbound,8,HENRY ST & BERRYMAN ST,3.37870879120879,5.81826923076923,9.19697802197802,157.054395604396,37.8835829779623,-122.270892494685
7,7,Weekday,Northbound,9,SUTTER ST & HOPKINS ST,.9375,5.11799450549451,6.05549450549451,152.873901098901,37.8883922783684,-122.272291891543
7,7,Weekday,Northbound,10,THE ALAMEDA & SOLANO AV,9.6646978021978,9.53049450549451,19.1951923076923,153.008104395604,37.8911830668299,-122.277080240146
7,7,Weekday,Northbound,11,MARIN AV & LASSEN ST,2.22142857142857,1.18392857142857,3.40535714285714,154.652747252747,37.8891599065934,-122.27490971978
7,7,Weekday,Northbound,12,MARIN AV & THE CIRCLE,.3125,.95,1.2625,154.015247252747,37.8898904787387,-122.272658210045
7,7,Weekday,Northbound,13,ARLINGTON AV & INDIAN ROCK P,1.525,3.61991758241758,5.14491758241758,151.92032967033,37.8919793024367,-122.273956421405
7,7,Weekday,Northbound,14,ARLINGTON AV & MENDOCINO PAT,0,.267857142857143,.267857142857143,151.652472527473,37.8930952445652,-122.274668385093
7,7,Weekday,Northbound,15,ARLINGTON AV & SOUTHAMPTON A,.326923076923077,1.45576923076923,1.78269230769231,151.797847985348,37.894407222408,-122.274719493868
7,7,Weekday,Northbound,16,ARLINGTON AV & THOUSAND OAKS,.507692307692308,3.15096153846154,3.65865384615385,149.154578754579,37.8971777741081,-122.275713828735
7,7,Weekday,Northbound,17,ARLINGTON AV & SAN FERNANDO,.2,3.89487179487179,4.09487179487179,145.459706959707,37.898819280379,-122.276563546683
7,7,Weekday,Northbound,18,ARLINGTON AV & SAN LUIS RD,.9125,4.81602564102564,5.72852564102564,141.756181318681,37.9009812023411,-122.276911697882
7,7,Weekday,Northbound,19,ARLINGTON AV & BOYNTON PATH,.528846153846154,1.64262820512821,2.17147435897436,140.642399267399,37.9019636518952,-122.27637115524
7,7,Weekday,Northbound,20,ARLINGTON AV & AMHERST AV,2.74967948717949,18.2073717948718,20.9570512820513,125.184706959707,37.9032832246377,-122.277895057414
7,7,Weekday,Northbound,21,ARLINGTON AV & WELLESLEY AV,1.66185897435897,3.65192307692308,5.31378205128205,123.194642857143,37.9073336651338,-122.27941870262
7,7,Weekday,Northbound,22,ARLINGTON AV & SUNSET DR,.326923076923077,.331089743589744,.658012820512821,123.190476190476,37.9081794650223,-122.280220575948
7,7,Weekday,Northbound,23,ARLINGTON AV & WESTMINSTER A,.258333333333333,5.70512820512821,5.96346153846154,117.743681318681,37.9104676422798,-122.280157229236
7,7,Weekday,Northbound,24,ARLINGTON AV & KENSINGTON PA,1.86858974358974,6.01923076923077,7.88782051282051,113.59304029304,37.9131254135412,-122.281334127787
7,7,Weekday,Northbound,25,ARLINGTON AV & COWPER AV,.447115384615385,1.18301282051282,1.63012820512821,112.857142857143,37.9153789896879,-122.282841506271
7,7,Weekday,Northbound,26,ARLINGTON AV & HIGHLAND BLVD,.880769230769231,2.71607142857143,3.59684065934066,111.021840659341,37.9170848525442,-122.28419607537
7,7,Weekday,Northbound,27,ARLINGTON BLVD & MOESER LN,1.67660256410256,6.83397435897436,8.51057692307692,105.864468864469,37.9195265608974,-122.286739094482
7,7,Weekday,Northbound,28,ARLINGTON BLVD & DON CAROL D,.525,1.60384615384615,2.12884615384615,104.785622710623,37.9210290932274,-122.289075463211
7,7,Weekday,Northbound,29,ARLINGTON BLVD & VILLA NUEVA,0,0,0,104.785622710623,37.9217202842809,-122.291119485786
7,7,Weekday,Northbound,30,ARLINGTON BLVD & BREWSTER DR,1.60535714285714,4.5503663003663,6.15572344322344,101.840613553114,37.9223146695533,-122.292512225474
7,7,Weekday,Northbound,31,ARLINGTON BLVD & RIFLE RANGE,.865613553113553,3.378663003663,4.24427655677656,98.8454212454213,37.9255944390628,-122.29433918753
7,7,Weekday,Northbound,32,ARLINGTON BLVD & BREWSTER DR,1.38108974358974,1.52660256410256,2.90769230769231,98.6999084249084,37.9277740490524,-122.296337341973
7,7,Weekday,Northbound,33,ARLINGTON BLVD & MADERA DR,2.55622710622711,4.0003663003663,6.55659340659341,97.2557692307692,37.9293273172281,-122.298815644609
7,7,Weekday,Northbound,34,ARLINGTON BLVD & #1529,.0769230769230769,.557692307692308,.634615384615385,96.775,37.929570020903,-122.30044958612
7,7,Weekday,Northbound,35,ARLINGTON BLVD & POTRERO AV,.480769230769231,.767857142857143,1.24862637362637,96.3450549450549,37.929760403866,-122.304564113215
7,7,Weekday,Northbound,36,ARLINGTON BLVD & SCENIC ST,0,.693269230769231,.693269230769231,95.6517857142857,37.9305005309365,-122.3065406551
7,7,Weekday,Northbound,37,ARLINGTON BLVD & CUTTING BLV,1.30728021978022,7.80902014652015,9.11630036630037,89.2125457875458,37.9325481985388,-122.309393059623
7,7,Weekday,Northbound,38,BARRETT AV & ARLINGTON BLVD,.65,9.88470695970696,10.534706959707,79.9778388278388,37.9350125011945,-122.307996101728
7,7,Weekday,Northbound,39,BARRETT AV & #6509,.666666666666667,1.15059523809524,1.8172619047619,79.4939102564103,37.935957445911,-122.308947379658
7,7,Weekday,Northbound,40,BARRETT AV & CARQUINEZ AV,3.36872710622711,6.53740842490843,9.90613553113553,76.450228937729,37.9364501080586,-122.311896780001
7,7,Weekday,Northbound,41,BARRETT AV & TULARE AV,3.13108974358974,7.43956043956044,10.5706501831502,71.8238095238095,37.9363951307334,-122.314443416069
7,7,Weekday,Northbound,42,BARRETT AV & EDWARDS AV,0,1.27660256410256,1.27660256410256,70.2010531135531,37.9366255083612,-122.316234255952
7,7,Weekday,Northbound,43,BARRETT AV & YUBA ST,.125,1.04583333333333,1.17083333333333,69.6071428571429,37.9361702246377,-122.31757961413
7,7,Weekday,Northbound,44,BARRETT AV & TULLER AV,.139423076923077,.859203296703297,.998626373626374,68.8873626373626,37.9355424665353,-122.319497261347
7,7,Weekday,Northbound,45,BARRETT AV & MOUNT ST,0,1.03095238095238,1.03095238095238,67.8564102564103,37.9351708354037,-122.321780868012
7,7,Weekday,Northbound,46,BARRETT AV & MC LAUGHLIN ST,1.66378205128205,6.10695970695971,7.77074175824176,63.4308608058608,37.9356951720019,-122.324058751911
7,7,Weekday,Northbound,47,SAN PABLO AV & MACDONALD AV,3.06048534798535,10.0688644688645,13.1293498168498,56.7619047619048,37.9330939887323,-122.324119607641
7,7,Weekday,Northbound,48,SAN PABLO AV & HOME DEPOT,.5875,.3875,.975,57.6285714285714,37.9291921281056,-122.321337996118
